source,run_id,decision_id,candle_timestamp,symbol,timeframe,provider,side,score,confidence_label,risk_label,actionability,is_actionable,entry_price,entry_zone,stop_zone,targets,regime_label,regime_confidence,long_score,short_score,trend_score,momentum_score,volume_score,structure_score,risk_penalty,historical_edge_score,available_future_candles,evaluation_status,target_1_hit,target_2_hit,target_3_hit,stop_hit,mfe_pct,mae_pct,evaluated_candles,return_after_4h_pct,return_after_12h_pct,return_after_24h_pct
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_522,2026-05-27 16:00:00,SOL/USDT,4h,kucoin,SHORT,60,Medium,Low,WATCHLIST,False,83.92,83.73 - 84.24,85.46,"[""82.64"", ""81.61"", ""80.59""]",TRENDING_BEAR,100,0,60,28,24,0,6,-2,0,244,COMPLETE,True,True,True,False,4.6711,-0.2741,6,1.7755,3.1697,2.0496
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_528,2026-05-28 16:00:00,SOL/USDT,4h,kucoin,SHORT,51,Low,Low,NOT_ACTIONABLE,False,82.2,81.99 - 82.55,83.90,"[""80.78"", ""79.65"", ""78.51""]",TRENDING_BEAR,100,0,51,28,17,3,6,-5,0,238,COMPLETE,True,False,False,False,2.2141,-1.2652,6,0.1095,-0.0487,0.1582
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_534,2026-05-29 16:00:00,SOL/USDT,4h,kucoin,NEUTRAL,42,Low,Low,MONITOR_ONLY,False,82.07,نامشخص,نامشخص,[],TRENDING_BEAR,62,0,42,17,16,3,6,-2,0,232,COMPLETE,False,False,False,False,1.3281,-0.5483,6,-0.0609,0.3655,1.1332
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_540,2026-05-30 16:00:00,SOL/USDT,4h,kucoin,LONG,55,Medium,Low,WATCHLIST,False,83.0,82.70 - 83.18,81.58,"[""84.18"", ""85.13"", ""86.08""]",TRENDING_BULL,37,55,0,17,26,2,6,0,0,226,COMPLETE,False,False,False,True,0.506,-2.0,6,-0.3133,-0.3976,-1.6988
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_546,2026-05-31 16:00:00,SOL/USDT,4h,kucoin,NEUTRAL,21,Low,Low,MONITOR_ONLY,False,81.59,نامشخص,نامشخص,[],TRENDING_BULL,37,9,21,17,20,0,0,0,0,220,COMPLETE,False,False,False,False,1.8507,-3.0273,6,1.0295,-1.0541,-0.4903
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_552,2026-06-01 16:00:00,SOL/USDT,4h,kucoin,SHORT,57,Medium,Low,WATCHLIST,False,81.19,81.00 - 81.51,82.72,"[""79.92"", ""78.90"", ""77.88""]",TRENDING_BEAR,62,11,57,28,17,5,7,-5,0,214,COMPLETE,True,True,True,False,8.2646,-0.5419,6,-0.0985,1.8722,6.9713
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_558,2026-06-02 16:00:00,SOL/USDT,4h,kucoin,SHORT,62,Medium,Medium,WATCHLIST,False,75.53,75.29 - 75.94,77.47,"[""73.91"", ""72.61"", ""71.32""]",TRENDING_BEAR,100,0,62,28,19,7,10,-11,0,208,COMPLETE,True,True,False,False,5.0576,-0.7282,6,1.7212,0.331,4.6736
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_564,2026-06-03 16:00:00,SOL/USDT,4h,kucoin,SHORT,61,Medium,Medium,WATCHLIST,False,72.0,71.72 - 72.47,74.26,"[""70.11"", ""68.60"", ""67.09""]",TRENDING_BEAR,100,0,61,28,20,7,10,-13,0,202,COMPLETE,True,True,True,False,7.2778,-1.625,6,0.5139,3.9444,4.0278
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_570,2026-06-04 16:00:00,SOL/USDT,4h,kucoin,NEUTRAL,40,Low,Medium,MONITOR_ONLY,False,69.1,نامشخص,نامشخص,[],TRENDING_BEAR,100,0,40,28,16,3,6,-15,0,196,COMPLETE,False,False,False,False,0.1302,-11.013,6,-0.3329,-4.1968,-8.191
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_576,2026-06-05 16:00:00,SOL/USDT,4h,kucoin,SHORT,52,Low,High,NOT_ACTIONABLE,False,63.44,63.07 - 64.05,66.36,"[""61.00"", ""59.05"", ""57.10""]",TRENDING_BEAR,100,0,52,28,19,9,10,-23,0,190,COMPLETE,True,False,False,False,5.2018,-3.0895,6,-0.3153,1.0246,2.8058
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_582,2026-06-06 16:00:00,SOL/USDT,4h,kucoin,NEUTRAL,31,Low,High,MONITOR_ONLY,False,61.66,نامشخص,نامشخص,[],TRENDING_BEAR,100,0,31,28,16,0,6,-21,0,184,COMPLETE,False,False,False,False,7.217,-0.4541,6,0.892,5.2871,3.7301
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_588,2026-06-07 16:00:00,SOL/USDT,4h,kucoin,NEUTRAL,30,Low,Low,MONITOR_ONLY,False,63.96,نامشخص,نامشخص,[],VOLATILE,75,0,30,17,19,0,6,-4,0,178,COMPLETE,False,False,False,False,6.2383,-0.3127,6,3.9869,3.3302,5.4722
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_594,2026-06-08 16:00:00,SOL/USDT,4h,kucoin,LONG,50,Low,Medium,NOT_ACTIONABLE,False,67.46,66.95 - 67.77,65.02,"[""69.50"", ""71.13"", ""72.75""]",TRENDING_BULL,75,50,0,28,22,0,6,-10,0,172,COMPLETE,False,False,False,True,1.0525,-5.7812,6,-0.9487,-0.8153,-3.0092
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_600,2026-06-09 16:00:00,SOL/USDT,4h,kucoin,NEUTRAL,31,Low,Low,MONITOR_ONLY,False,65.43,نامشخص,نامشخص,[],TRENDING_BULL,37,31,0,11,14,0,8,-4,0,166,COMPLETE,False,False,False,False,0.5044,-3.8056,6,-0.7183,-1.4366,-2.8427
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_606,2026-06-10 16:00:00,SOL/USDT,4h,kucoin,SHORT,53,Low,Low,NOT_ACTIONABLE,False,63.57,63.30 - 64.02,65.72,"[""61.77"", ""60.34"", ""58.90""]",UNKNOWN,25,0,53,17,30,9,3,-6,0,160,COMPLETE,False,False,False,True,1.9034,-6.0091,6,0.5978,-2.3124,-5.3012
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_612,2026-06-11 16:00:00,SOL/USDT,4h,kucoin,NEUTRAL,36,Low,Low,MONITOR_ONLY,False,66.94,نامشخص,نامشخص,[],TRENDING_BEAR,37,36,5,17,28,9,4,-6,0,154,COMPLETE,False,False,False,False,2.7935,-1.464,6,-0.0448,-0.9411,-0.1942
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_618,2026-06-12 16:00:00,SOL/USDT,4h,kucoin,LONG,55,Medium,Medium,WATCHLIST,False,66.81,66.42 - 67.05,64.92,"[""68.38"", ""69.64"", ""70.90""]",TRENDING_BULL,100,55,0,28,17,3,8,-7,0,148,COMPLETE,True,False,False,False,2.8289,-0.5089,6,0.015,0.8232,2.1554
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_624,2026-06-13 16:00:00,SOL/USDT,4h,kucoin,NEUTRAL,48,Low,Low,MONITOR_ONLY,False,68.25,نامشخص,نامشخص,[],TRENDING_BULL,100,48,0,28,17,0,6,-5,0,142,COMPLETE,False,False,False,False,1.9048,-1.9048,6,1.0403,-0.0293,-1.011
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_630,2026-06-14 16:00:00,SOL/USDT,4h,kucoin,NEUTRAL,28,Low,Low,MONITOR_ONLY,False,67.56,نامشخص,نامشخص,[],TRENDING_BULL,62,28,0,11,13,0,6,-4,0,136,COMPLETE,False,False,False,False,12.6258,-0.1628,6,5.5062,5.521,11.3825
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_636,2026-06-15 16:00:00,SOL/USDT,4h,kucoin,NEUTRAL,45,Low,High,MONITOR_ONLY,False,75.25,نامشخص,نامشخص,[],TRENDING_BULL,100,45,0,28,14,5,10,-21,0,130,COMPLETE,False,False,False,False,0.5183,-3.8804,6,-1.6744,-1.0631,-1.8738
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_642,2026-06-16 16:00:00,SOL/USDT,4h,kucoin,LONG,58,Medium,Low,WATCHLIST,False,73.84,73.45 - 74.07,71.97,"[""75.40"", ""76.64"", ""77.89""]",TRENDING_BULL,62,58,0,28,23,0,3,0,0,124,COMPLETE,False,False,False,True,1.1241,-3.2503,6,-0.4063,-0.7855,-2.9252
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_648,2026-06-17 16:00:00,SOL/USDT,4h,kucoin,SHORT,60,Medium,Low,WATCHLIST,False,71.68,71.43 - 72.09,73.66,"[""70.03"", ""68.72"", ""67.40""]",TRENDING_BEAR,37,9,60,6,24,15,10,-2,0,118,COMPLETE,True,True,False,False,4.7991,-1.423,6,-0.5022,-0.1395,3.2087
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_654,2026-06-18 16:00:00,SOL/USDT,4h,kucoin,SHORT,53,Low,Medium,NOT_ACTIONABLE,False,69.38,69.13 - 69.79,71.37,"[""67.72"", ""66.39"", ""65.07""]",TRENDING_BEAR,37,2,53,28,20,3,7,-7,0,112,COMPLETE,False,False,False,False,2.1188,-0.9945,6,-0.4756,1.4413,0.6054
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_660,2026-06-19 16:00:00,SOL/USDT,4h,kucoin,SHORT,58,Medium,Low,WATCHLIST,False,68.96,68.74 - 69.33,70.72,"[""67.49"", ""66.32"", ""65.14""]",TRENDING_BEAR,75,0,58,28,22,0,6,-2,0,106,COMPLETE,False,False,False,True,0.3335,-5.2929,6,-1.1601,-3.7848,-4.2198
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_666,2026-06-20 16:00:00,SOL/USDT,4h,kucoin,NEUTRAL,16,Low,Medium,MONITOR_ONLY,False,71.87,نامشخص,نامشخص,[],TRENDING_BEAR,37,16,9,17,20,0,4,-9,0,100,COMPLETE,False,False,False,False,3.9098,-0.2226,6,1.9062,1.8506,3.562
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_SOLUSDT_672,2026-06-21 16:00:00,SOL/USDT,4h,kucoin,LONG,64,Medium,Low,WATCHLIST,False,74.43,74.08 - 74.64,72.75,"[""75.83"", ""76.95"", ""78.07""]",TRENDING_BULL,75,64,0,28,22,0,10,-4,0,94,COMPLETE,False,False,False,True,0.7793,-2.8483,6,-2.6468,-0.4299,-2.3378
